Club Name,Address,Latitude,Longitude,Category,Description
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,MISSING PERSON,MISSING ADULT
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT PICKPOCKET
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS"
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,WARRANTS,ENROUTE TO ADULT AUTHORITY
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,WARRANTS,WARRANT ARREST
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM"
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
Audio Nightclub,"316 11th St, San Francisco",37.771,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,BATTERY
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,AGGRAVATED ASSAULT WITH A GUN
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE
OASIS,"298 11th St, San Francisco",37.772,-122.414,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY"
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
OASIS,"298 11th St, San Francisco",37.772,-122.414,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,RESISTING ARREST
OASIS,"298 11th St, San Francisco",37.772,-122.414,VEHICLE THEFT,STOLEN TRUCK
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM PERSON
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,ROBBERY,ROBBERY ON THE STREET WITH A GUN
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,"ASSAULT, AGGRAVATED, W/ GUN"
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM PERSON
OASIS,"298 11th St, San Francisco",37.772,-122.414,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"
OASIS,"298 11th St, San Francisco",37.772,-122.414,SECONDARY CODES,JUVENILE INVOLVED
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
OASIS,"298 11th St, San Francisco",37.772,-122.414,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,FOUND PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,RECOVERED VEHICLE,"VEHICLE, RECOVERED, AUTO"
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY
OASIS,"298 11th St, San Francisco",37.772,-122.414,ROBBERY,"ROBBERY, BODILY FORCE"
OASIS,"298 11th St, San Francisco",37.772,-122.414,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM PERSON
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,THREATS AGAINST LIFE
OASIS,"298 11th St, San Francisco",37.772,-122.414,WEAPON LAWS,"WEAPON, DEADLY, EXHIBITING TO RESIST ARREST"
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT FROM A BUILDING
OASIS,"298 11th St, San Francisco",37.772,-122.414,VEHICLE THEFT,STOLEN AUTOMOBILE
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,LOST PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,FRAUD,"FALSE PRETENSES, GRAND THEFT"
OASIS,"298 11th St, San Francisco",37.772,-122.414,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)"
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,CONSPIRACY
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
OASIS,"298 11th St, San Francisco",37.772,-122.414,OTHER OFFENSES,TRAFFIC VIOLATION
OASIS,"298 11th St, San Francisco",37.772,-122.414,ROBBERY,"ROBBERY, BODILY FORCE"
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,INFLICT INJURY ON COHABITEE
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT PICKPOCKET
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,LOST PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM"
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM"
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,LOST PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,LOST PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,PETTY THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT OF PROPERTY
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
OASIS,"298 11th St, San Francisco",37.772,-122.414,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM"
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,BATTERY
OASIS,"298 11th St, San Francisco",37.772,-122.414,NON-CRIMINAL,TRAFFIC ACCIDENT
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,BATTERY
OASIS,"298 11th St, San Francisco",37.772,-122.414,ASSAULT,BATTERY
Harlot,"46 Minna St, San Francisco",37.789,-122.398,NON-CRIMINAL,LOST PROPERTY
Harlot,"46 Minna St, San Francisco",37.789,-122.398,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"
Harlot,"46 Minna St, San Francisco",37.789,-122.398,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS
Harlot,"46 Minna St, San Francisco",37.789,-122.398,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN
Harlot,"46 Minna St, San Francisco",37.789,-122.398,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF
Harlot,"46 Minna St, San Francisco",37.789,-122.398,NON-CRIMINAL,FOUND PROPERTY
Harlot,"46 Minna St, San Francisco",37.789,-122.398,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
Harlot,"46 Minna St, San Francisco",37.789,-122.398,ASSAULT,BATTERY
Harlot,"46 Minna St, San Francisco",37.789,-122.398,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL
Harlot,"46 Minna St, San Francisco",37.789,-122.398,NON-CRIMINAL,TRAFFIC ACCIDENT
Harlot,"46 Minna St, San Francisco",37.789,-122.398,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT"
Harlot,"46 Minna St, San Francisco",37.789,-122.398,LARCENY/THEFT,GRAND THEFT FROM A BUILDING
Harlot,"46 Minna St, San Francisco",37.789,-122.398,LARCENY/THEFT,GRAND THEFT OF PROPERTY
Harlot,"46 Minna St, San Francisco",37.789,-122.398,LARCENY/THEFT,PETTY THEFT OF PROPERTY
ShBoom Nightclub,"2410 San Ramon Valley Blvd #130, San Ramon",37.775,-121.976,,
Monarch,"101 6th St, San Francisco",37.781,-122.408,TRESPASS,LODGING WITHOUT PERMISSION
Monarch,"101 6th St, San Francisco",37.781,-122.408,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,GAMBLING,GAMBLING
Monarch,"101 6th St, San Francisco",37.781,-122.408,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY, BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PROBATION VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY, BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,RESISTING ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY ON THE STREET, STRONGARM"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY, BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF HEROIN
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO PROBATION OFFICER
Monarch,"101 6th St, San Francisco",37.781,-122.408,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"
Monarch,"101 6th St, San Francisco",37.781,-122.408,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY, BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,GAMBLING,GAMBLING
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,RESISTING ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PROBATION VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,INFLICT INJURY ON COHABITEE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY, BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,THREATS AGAINST LIFE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY, BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,TRESPASS,LODGING WITHOUT PERMISSION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,PETTY THEFT FROM A BUILDING
Monarch,"101 6th St, San Francisco",37.781,-122.408,FRAUD,"CREDIT CARD, THEFT BY USE OF"
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,POST RELEASE COMMUNITY SUPERVISION
Monarch,"101 6th St, San Francisco",37.781,-122.408,VEHICLE THEFT,STOLEN AUTOMOBILE
Monarch,"101 6th St, San Francisco",37.781,-122.408,VEHICLE THEFT,"AUTO, GRAND THEFT OF"
Monarch,"101 6th St, San Francisco",37.781,-122.408,VEHICLE THEFT,STOLEN AUTOMOBILE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,RESISTING ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,VEHICLE THEFT,STOLEN AUTOMOBILE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,FALSE IMPRISONMENT
Monarch,"101 6th St, San Francisco",37.781,-122.408,SECONDARY CODES,DOMESTIC VIOLENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY OF A POLICE OFFICER
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA
Monarch,"101 6th St, San Francisco",37.781,-122.408,WEAPON LAWS,POSS OF PROHIBITED WEAPON
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF COCAINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PROBATION VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS W/PRIORS
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,PETTY THEFT FROM A BUILDING
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,DISORDERLY CONDUCT,DISTURBING THE PEACE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,VEHICLE THEFT,STOLEN AUTOMOBILE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO ADULT AUTHORITY
Monarch,"101 6th St, San Francisco",37.781,-122.408,ROBBERY,"ROBBERY, BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,SEARCH WARRANT SERVICE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PROBATION VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,FALSE FIRE ALARM
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PROBATION VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF HEROIN
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,FALSE REPORT OF CRIME
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,TRESPASS,LODGING WITHOUT PERMISSION
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,AIDED CASE
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,INFLICT INJURY ON COHABITEE
Monarch,"101 6th St, San Francisco",37.781,-122.408,SECONDARY CODES,DOMESTIC VIOLENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WEAPON LAWS,POSS OF TEAR GAS WEAPON
